"","Nyears","startPop","noise","nbreaksin","nbreaksout","startK","startR","changeK","changeR","victory","inSet"
"1",15,3000,5,0,2,2000,2,75,25,0,0
"2",15,3000,5,0,1,2000,2,75,25,0,0
"3",15,3000,5,0,1,2000,2,75,25,0,0
"4",15,3000,5,0,1,2000,2,75,25,0,0
"5",15,3000,5,0,2,2000,2,75,25,0,0
"6",15,3000,5,1,1,2000,2,75,25,1,1
"7",15,3000,5,1,2,2000,2,75,25,2,0
"8",15,3000,5,1,2,2000,2,75,25,0,0
"9",15,3000,5,1,1,2000,2,75,25,1,1
"10",15,3000,5,1,2,2000,2,75,25,2,1
"11",15,3000,5,2,2,2000,2,75,25,1,1
"12",15,3000,5,2,2,2000,2,75,25,1,1
"13",15,3000,5,2,2,2000,2,75,25,1,1
"14",15,3000,5,2,2,2000,2,75,25,1,1
"15",15,3000,5,2,2,2000,2,75,25,1,1
"16",15,3000,5,3,2,2000,2,75,25,1,1
"17",15,3000,5,3,2,2000,2,75,25,3,0
"18",15,3000,5,3,2,2000,2,75,25,1,1
"19",15,3000,5,3,2,2000,2,75,25,1,1
"20",15,3000,5,3,2,2000,2,75,25,1,1
"21",15,3000,5,0,2,2000,2,75,25,0,0
"22",15,3000,5,0,1,2000,2,75,25,0,1
"23",15,3000,5,0,1,2000,2,75,25,0,1
"24",15,3000,5,0,2,2000,2,75,25,0,0
"25",15,3000,5,0,1,2000,2,75,25,0,0
"26",15,3000,5,1,1,2000,2,75,25,1,1
"27",15,3000,5,1,2,2000,2,75,25,2,0
"28",15,3000,5,1,1,2000,2,75,25,1,1
"29",15,3000,5,1,1,2000,2,75,25,1,1
"30",15,3000,5,1,2,2000,2,75,25,2,0
"31",15,3000,5,2,2,2000,2,75,25,1,1
"32",15,3000,5,2,2,2000,2,75,25,1,1
"33",15,3000,5,2,2,2000,2,75,25,1,1
"34",15,3000,5,2,2,2000,2,75,25,1,1
"35",15,3000,5,2,2,2000,2,75,25,1,1
"36",15,3000,5,2,2,2000,2,75,25,1,1
"37",15,3000,5,2,2,2000,2,75,25,1,1
"38",15,3000,5,2,2,2000,2,75,25,1,1
"39",15,3000,5,2,2,2000,2,75,25,1,1
"40",15,3000,5,2,2,2000,2,75,25,4,0
"41",15,3000,5,0,2,2000,2,75,25,0,0
"42",15,3000,5,0,2,2000,2,75,25,0,0
"43",15,3000,5,0,2,2000,2,75,25,0,0
"44",15,3000,5,0,2,2000,2,75,25,0,0
"45",15,3000,5,0,2,2000,2,75,25,0,0
"46",15,3000,5,1,1,2000,2,75,25,1,1
"47",15,3000,5,1,2,2000,2,75,25,2,1
"48",15,3000,5,1,2,2000,2,75,25,2,0
"49",15,3000,5,1,2,2000,2,75,25,2,0
"50",15,3000,5,1,2,2000,2,75,25,2,0
"51",15,3000,5,2,2,2000,2,75,25,1,1
"52",15,3000,5,2,2,2000,2,75,25,1,1
"53",15,3000,5,2,2,2000,2,75,25,1,1
"54",15,3000,5,2,2,2000,2,75,25,1,1
"55",15,3000,5,2,2,2000,2,75,25,1,1
"56",15,3000,5,2,1,2000,2,75,25,1,1
"57",15,3000,5,2,2,2000,2,75,25,4,0
"58",15,3000,5,2,2,2000,2,75,25,4,0
"59",15,3000,5,2,2,2000,2,75,25,4,0
"60",15,3000,5,2,2,2000,2,75,25,4,0
"61",15,3000,5,0,1,2000,2,75,25,0,0
"62",15,3000,5,0,1,2000,2,75,25,0,0
"63",15,3000,5,0,2,2000,2,75,25,0,1
"64",15,3000,5,0,0,2000,2,75,25,1,1
"65",15,3000,5,0,2,2000,2,75,25,0,0
"66",15,3000,5,1,2,2000,2,75,25,2,0
"67",15,3000,5,1,2,2000,2,75,25,2,0
"68",15,3000,5,1,1,2000,2,75,25,1,1
"69",15,3000,5,1,2,2000,2,75,25,2,0
"70",15,3000,5,1,2,2000,2,75,25,2,0
"71",15,3000,5,2,2,2000,2,75,25,4,0
"72",15,3000,5,2,2,2000,2,75,25,4,0
"73",15,3000,5,2,2,2000,2,75,25,4,0
"74",15,3000,5,2,2,2000,2,75,25,4,0
"75",15,3000,5,2,2,2000,2,75,25,4,0
"76",15,3000,5,2,2,2000,2,75,25,1,1
"77",15,3000,5,2,2,2000,2,75,25,4,0
"78",15,3000,5,2,2,2000,2,75,25,1,1
"79",15,3000,5,2,2,2000,2,75,25,1,1
"80",15,3000,5,2,2,2000,2,75,25,1,1
"81",15,3000,5,0,2,2000,2,75,25,0,1
"82",15,3000,5,0,2,2000,2,75,25,0,0
"83",15,3000,5,0,1,2000,2,75,25,0,1
"84",15,3000,5,0,2,2000,2,75,25,0,0
"85",15,3000,5,0,2,2000,2,75,25,0,0
"86",15,3000,5,1,2,2000,2,75,25,2,0
"87",15,3000,5,1,1,2000,2,75,25,1,1
"88",15,3000,5,1,1,2000,2,75,25,1,1
"89",15,3000,5,1,2,2000,2,75,25,2,1
"90",15,3000,5,1,2,2000,2,75,25,2,0
"91",15,3000,5,2,2,2000,2,75,25,1,1
"92",15,3000,5,2,2,2000,2,75,25,1,1
"93",15,3000,5,2,2,2000,2,75,25,1,1
"94",15,3000,5,2,2,2000,2,75,25,1,1
"95",15,3000,5,2,2,2000,2,75,25,4,1
"96",15,3000,5,2,2,2000,2,75,25,1,1
"97",15,3000,5,2,2,2000,2,75,25,4,0
"98",15,3000,5,2,2,2000,2,75,25,1,1
"99",15,3000,5,2,2,2000,2,75,25,1,1
"100",15,3000,5,2,2,2000,2,75,25,4,1
"101",15,3000,5,0,1,2000,2,75,25,0,0
"102",15,3000,5,0,0,2000,2,75,25,1,1
"103",15,3000,5,0,2,2000,2,75,25,0,0
"104",15,3000,5,0,2,2000,2,75,25,0,0
"105",15,3000,5,0,2,2000,2,75,25,0,0
"106",15,3000,5,1,2,2000,2,75,25,2,0
