"","Nyears","startPop","noise","nbreaksin","nbreaksout","startK","startR","changeK","changeR","victory"
"61",25,3000,5,0,0,2000,2,40,20,1
"62",25,3000,5,0,0,2000,2,40,20,1
"63",25,3000,5,0,0,2000,2,40,20,1
"64",25,3000,5,0,1,2000,2,40,20,0
"65",25,3000,5,0,2,2000,2,40,20,0
"66",25,3000,5,1,1,2000,2,40,20,1
"67",25,3000,5,1,1,2000,2,40,20,1
"68",25,3000,5,1,1,2000,2,40,20,1
"69",25,3000,5,1,1,2000,2,40,20,1
"70",25,3000,5,1,1,2000,2,40,20,1
"71",25,3000,5,2,2,2000,2,40,20,1
"72",25,3000,5,2,2,2000,2,40,20,1
"73",25,3000,5,2,2,2000,2,40,20,1
"74",25,3000,5,2,2,2000,2,40,20,1
"75",25,3000,5,2,2,2000,2,40,20,1
"76",25,3000,5,3,3,2000,2,40,20,1
"77",25,3000,5,3,3,2000,2,40,20,1
"78",25,3000,5,3,3,2000,2,40,20,1
"79",25,3000,5,3,3,2000,2,40,20,1
"80",25,3000,5,3,3,2000,2,40,20,1
"81",25,3000,5,0,0,2000,2,40,20,1
"82",25,3000,5,0,0,2000,2,40,20,1
"83",25,3000,5,0,1,2000,2,40,20,0
"84",25,3000,5,0,0,2000,2,40,20,1
"85",25,3000,5,0,1,2000,2,40,20,0
"86",25,3000,5,1,2,2000,2,40,20,2
"87",25,3000,5,1,2,2000,2,40,20,2
"88",25,3000,5,1,1,2000,2,40,20,1
"89",25,3000,5,1,2,2000,2,40,20,2
"90",25,3000,5,1,2,2000,2,40,20,2
"91",25,3000,5,2,2,2000,2,40,20,1
"92",25,3000,5,2,2,2000,2,40,20,1
"93",25,3000,5,2,2,2000,2,40,20,1
"94",25,3000,5,2,3,2000,2,40,20,2
"95",25,3000,5,2,2,2000,2,40,20,1
"96",25,3000,5,3,3,2000,2,40,20,1
"97",25,3000,5,3,3,2000,2,40,20,1
"98",25,3000,5,3,3,2000,2,40,20,1
"99",25,3000,5,3,3,2000,2,40,20,1
"100",25,3000,5,3,3,2000,2,40,20,1
"101",25,3000,5,0,0,2000,2,40,20,1
"102",25,3000,5,0,1,2000,2,40,20,0
"103",25,3000,5,0,0,2000,2,40,20,1
"104",25,3000,5,0,0,2000,2,40,20,1
"105",25,3000,5,0,0,2000,2,40,20,1
"106",25,3000,5,1,1,2000,2,40,20,1
"107",25,3000,5,1,1,2000,2,40,20,1
"108",25,3000,5,1,2,2000,2,40,20,2
"109",25,3000,5,1,2,2000,2,40,20,2
"110",25,3000,5,1,2,2000,2,40,20,2
"111",25,3000,5,2,2,2000,2,40,20,1
"112",25,3000,5,2,2,2000,2,40,20,1
"113",25,3000,5,2,3,2000,2,40,20,2
"114",25,3000,5,2,2,2000,2,40,20,1
"115",25,3000,5,2,2,2000,2,40,20,1
"116",25,3000,5,3,3,2000,2,40,20,1
"117",25,3000,5,3,3,2000,2,40,20,1
"118",25,3000,5,3,3,2000,2,40,20,4
"119",25,3000,5,3,3,2000,2,40,20,4
"120",25,3000,5,3,3,2000,2,40,20,4
"121",25,3000,5,0,0,2000,2,40,20,1
"122",25,3000,5,0,0,2000,2,40,20,1
"123",25,3000,5,0,0,2000,2,40,20,1
"124",25,3000,5,0,0,2000,2,40,20,1
"125",25,3000,5,0,0,2000,2,40,20,1
"126",25,3000,5,1,1,2000,2,40,20,1
"127",25,3000,5,1,1,2000,2,40,20,1
"128",25,3000,5,1,1,2000,2,40,20,1
"129",25,3000,5,1,2,2000,2,40,20,2
"130",25,3000,5,1,2,2000,2,40,20,2
"131",25,3000,5,2,2,2000,2,40,20,1
"132",25,3000,5,2,2,2000,2,40,20,1
"133",25,3000,5,2,2,2000,2,40,20,1
"134",25,3000,5,2,2,2000,2,40,20,1
"135",25,3000,5,2,2,2000,2,40,20,1
"136",25,3000,5,3,3,2000,2,40,20,1
"137",25,3000,5,3,3,2000,2,40,20,1
"138",25,3000,5,3,3,2000,2,40,20,1
"139",25,3000,5,3,3,2000,2,40,20,1
"140",25,3000,5,3,3,2000,2,40,20,4
"141",25,3000,5,0,0,2000,2,40,20,1
"142",25,3000,5,0,1,2000,2,40,20,0
"143",25,3000,5,0,0,2000,2,40,20,1
"144",25,3000,5,0,0,2000,2,40,20,1
"145",25,3000,5,0,0,2000,2,40,20,1
"146",25,3000,5,1,1,2000,2,40,20,1
"147",25,3000,5,1,2,2000,2,40,20,2
"148",25,3000,5,1,1,2000,2,40,20,1
"149",25,3000,5,1,1,2000,2,40,20,1
"150",25,3000,5,1,1,2000,2,40,20,1
"151",25,3000,5,2,2,2000,2,40,20,1
"152",25,3000,5,2,2,2000,2,40,20,1
"153",25,3000,5,2,2,2000,2,40,20,1
"154",25,3000,5,2,2,2000,2,40,20,1
"155",25,3000,5,2,2,2000,2,40,20,1
"156",25,3000,5,3,3,2000,2,40,20,1
"157",25,3000,5,3,3,2000,2,40,20,1
"158",25,3000,5,3,3,2000,2,40,20,1
"159",25,3000,5,3,3,2000,2,40,20,1
"160",25,3000,5,3,4,2000,2,40,20,2
"161",25,3000,5,0,0,2000,2,40,20,1
"162",25,3000,5,0,0,2000,2,40,20,1
"163",25,3000,5,0,0,2000,2,40,20,1
"164",25,3000,5,0,1,2000,2,40,20,0
"165",25,3000,5,0,1,2000,2,40,20,0
"166",25,3000,5,1,1,2000,2,40,20,1
"167",25,3000,5,1,1,2000,2,40,20,1
"168",25,3000,5,1,1,2000,2,40,20,1
"169",25,3000,5,1,1,2000,2,40,20,1
"170",25,3000,5,1,1,2000,2,40,20,1
"171",25,3000,5,2,2,2000,2,40,20,1
"172",25,3000,5,2,2,2000,2,40,20,1
"173",25,3000,5,2,2,2000,2,40,20,1
"174",25,3000,5,2,2,2000,2,40,20,1
"175",25,3000,5,2,2,2000,2,40,20,1
"176",25,3000,5,3,3,2000,2,40,20,1
"177",25,3000,5,3,3,2000,2,40,20,1
"178",25,3000,5,3,3,2000,2,40,20,1
"179",25,3000,5,3,3,2000,2,40,20,1
"180",25,3000,5,3,3,2000,2,40,20,1
"181",25,3000,5,0,2,2000,2,40,20,0
"182",25,3000,5,0,0,2000,2,40,20,1
"183",25,3000,5,0,1,2000,2,40,20,0
"184",25,3000,5,0,1,2000,2,40,20,0
"185",25,3000,5,0,1,2000,2,40,20,0
"186",25,3000,5,1,1,2000,2,40,20,1
"187",25,3000,5,1,2,2000,2,40,20,2
"188",25,3000,5,1,1,2000,2,40,20,0
"189",25,3000,5,1,2,2000,2,40,20,2
"190",25,3000,5,1,3,2000,2,40,20,2
"191",25,3000,5,2,2,2000,2,40,20,1
"192",25,3000,5,2,2,2000,2,40,20,1
"193",25,3000,5,2,2,2000,2,40,20,1
"194",25,3000,5,2,2,2000,2,40,20,1
"195",25,3000,5,2,2,2000,2,40,20,1
"196",25,3000,5,3,3,2000,2,40,20,1
"197",25,3000,5,3,3,2000,2,40,20,1
"198",25,3000,5,3,3,2000,2,40,20,1
"199",25,3000,5,3,3,2000,2,40,20,1
"200",25,3000,5,3,3,2000,2,40,20,1
"201",25,3000,1,0,0,2000,2,40,20,1
"202",25,3000,1,0,1,2000,2,40,20,0
"203",25,3000,1,0,0,2000,2,40,20,1
"204",25,3000,1,0,0,2000,2,40,20,1
"205",25,3000,1,0,0,2000,2,40,20,1
"206",25,3000,1,1,3,2000,2,40,20,2
"207",25,3000,1,1,1,2000,2,40,20,1
"208",25,3000,1,1,2,2000,2,40,20,2
"209",25,3000,1,1,1,2000,2,40,20,1
"210",25,3000,1,1,2,2000,2,40,20,2
"211",25,3000,1,2,2,2000,2,40,20,1
"212",25,3000,1,2,3,2000,2,40,20,2
"213",25,3000,1,2,2,2000,2,40,20,1
"214",25,3000,1,2,2,2000,2,40,20,1
"215",25,3000,1,2,2,2000,2,40,20,1
"216",25,3000,1,3,3,2000,2,40,20,1
"217",25,3000,1,3,3,2000,2,40,20,1
"218",25,3000,1,3,3,2000,2,40,20,1
"219",25,3000,1,3,3,2000,2,40,20,1
"220",25,3000,1,3,3,2000,2,40,20,1
"221",25,3000,1,0,0,2000,2,40,20,1
"222",25,3000,1,0,0,2000,2,40,20,1
"223",25,3000,1,0,0,2000,2,40,20,1
"224",25,3000,1,0,1,2000,2,40,20,0
"225",25,3000,1,0,0,2000,2,40,20,1
"226",25,3000,1,1,1,2000,2,40,20,1
"227",25,3000,1,1,1,2000,2,40,20,1
"228",25,3000,1,1,1,2000,2,40,20,1
"229",25,3000,1,1,1,2000,2,40,20,1
"230",25,3000,1,1,1,2000,2,40,20,1
"231",25,3000,1,2,2,2000,2,40,20,1
"232",25,3000,1,2,2,2000,2,40,20,1
"233",25,3000,1,2,2,2000,2,40,20,1
"234",25,3000,1,2,2,2000,2,40,20,1
"235",25,3000,1,2,2,2000,2,40,20,1
"236",25,3000,1,3,3,2000,2,40,20,1
"237",25,3000,1,3,3,2000,2,40,20,1
"238",25,3000,1,3,3,2000,2,40,20,1
"239",25,3000,1,3,3,2000,2,40,20,1
"240",25,3000,1,3,3,2000,2,40,20,1
"241",25,3000,1,0,2,2000,2,40,20,0
"242",25,3000,1,0,0,2000,2,40,20,1
"243",25,3000,1,0,2,2000,2,40,20,0
"244",25,3000,1,0,1,2000,2,40,20,0
"245",25,3000,1,0,2,2000,2,40,20,0
"246",25,3000,1,1,2,2000,2,40,20,2
"247",25,3000,1,1,1,2000,2,40,20,1
"248",25,3000,1,1,1,2000,2,40,20,1
"249",25,3000,1,1,1,2000,2,40,20,1
"250",25,3000,1,1,1,2000,2,40,20,1
"251",25,3000,1,2,2,2000,2,40,20,1
"252",25,3000,1,2,2,2000,2,40,20,1
"253",25,3000,1,2,2,2000,2,40,20,1
"254",25,3000,1,2,2,2000,2,40,20,1
"255",25,3000,1,2,2,2000,2,40,20,1
"256",25,3000,1,3,3,2000,2,40,20,1
"257",25,3000,1,3,4,2000,2,40,20,2
"258",25,3000,1,3,3,2000,2,40,20,1
"259",25,3000,1,3,3,2000,2,40,20,1
"260",25,3000,1,3,3,2000,2,40,20,1
"261",25,3000,1,0,0,2000,2,40,20,1
"262",25,3000,1,0,0,2000,2,40,20,1
"263",25,3000,1,0,0,2000,2,40,20,1
"264",25,3000,1,0,0,2000,2,40,20,1
"265",25,3000,1,0,2,2000,2,40,20,0
"266",25,3000,1,1,1,2000,2,40,20,1
"267",25,3000,1,1,1,2000,2,40,20,1
"268",25,3000,1,1,1,2000,2,40,20,1
"269",25,3000,1,1,1,2000,2,40,20,1
"270",25,3000,1,1,1,2000,2,40,20,1
"271",25,3000,1,2,2,2000,2,40,20,1
"272",25,3000,1,2,2,2000,2,40,20,1
"273",25,3000,1,2,2,2000,2,40,20,1
"274",25,3000,1,2,2,2000,2,40,20,1
"275",25,3000,1,2,2,2000,2,40,20,1
"276",25,3000,1,3,3,2000,2,40,20,1
"277",25,3000,1,3,3,2000,2,40,20,1
"278",25,3000,1,3,3,2000,2,40,20,1
"279",25,3000,1,3,3,2000,2,40,20,1
"280",25,3000,1,3,3,2000,2,40,20,1
"281",25,3000,1,0,0,2000,2,40,20,1
"282",25,3000,1,0,2,2000,2,40,20,0
"283",25,3000,1,0,0,2000,2,40,20,1
"284",25,3000,1,0,0,2000,2,40,20,1
"285",25,3000,1,0,0,2000,2,40,20,1
"286",25,3000,1,1,1,2000,2,40,20,1
"287",25,3000,1,1,2,2000,2,40,20,2
"288",25,3000,1,1,1,2000,2,40,20,1
"289",25,3000,1,1,1,2000,2,40,20,1
"290",25,3000,1,1,1,2000,2,40,20,1
"291",25,3000,1,2,2,2000,2,40,20,1
"292",25,3000,1,2,2,2000,2,40,20,1
"293",25,3000,1,2,2,2000,2,40,20,1
"294",25,3000,1,2,2,2000,2,40,20,1
"295",25,3000,1,2,2,2000,2,40,20,1
"296",25,3000,1,3,3,2000,2,40,20,1
"297",25,3000,1,3,3,2000,2,40,20,1
"298",25,3000,1,3,3,2000,2,40,20,1
"299",25,3000,1,3,3,2000,2,40,20,1
"300",25,3000,1,3,3,2000,2,40,20,1
"301",25,3000,1,0,2,2000,2,40,20,0
"302",25,3000,1,0,1,2000,2,40,20,0
"303",25,3000,1,0,0,2000,2,40,20,1
"304",25,3000,1,0,0,2000,2,40,20,1
"305",25,3000,1,0,0,2000,2,40,20,1
"306",25,3000,1,1,1,2000,2,40,20,1
"307",25,3000,1,1,1,2000,2,40,20,1
"308",25,3000,1,1,1,2000,2,40,20,1
"309",25,3000,1,1,1,2000,2,40,20,1
"310",25,3000,1,1,1,2000,2,40,20,1
"311",25,3000,1,2,2,2000,2,40,20,1
"312",25,3000,1,2,2,2000,2,40,20,1
"313",25,3000,1,2,3,2000,2,40,20,2
"314",25,3000,1,2,3,2000,2,40,20,2
"315",25,3000,1,2,2,2000,2,40,20,1
"316",25,3000,1,3,3,2000,2,40,20,1
"317",25,3000,1,3,3,2000,2,40,20,1
"318",25,3000,1,3,3,2000,2,40,20,1
"319",25,3000,1,3,3,2000,2,40,20,1
"320",25,3000,1,3,3,2000,2,40,20,1
"321",25,3000,1,0,1,2000,2,40,20,0
"322",25,3000,1,0,1,2000,2,40,20,0
"323",25,3000,1,0,1,2000,2,40,20,0
"324",25,3000,1,0,1,2000,2,40,20,0
"325",25,3000,1,0,0,2000,2,40,20,1
"326",25,3000,1,1,1,2000,2,40,20,1
"327",25,3000,1,1,2,2000,2,40,20,2
"328",25,3000,1,1,1,2000,2,40,20,1
"329",25,3000,1,1,2,2000,2,40,20,2
"330",25,3000,1,1,2,2000,2,40,20,2
"331",25,3000,1,2,2,2000,2,40,20,1
"332",25,3000,1,2,2,2000,2,40,20,1
"333",25,3000,1,2,2,2000,2,40,20,1
"334",25,3000,1,2,2,2000,2,40,20,1
"335",25,3000,1,2,3,2000,2,40,20,2
"336",25,3000,1,3,3,2000,2,40,20,1
"337",25,3000,1,3,3,2000,2,40,20,1
"338",25,3000,1,3,3,2000,2,40,20,1
"339",25,3000,1,3,3,2000,2,40,20,1
"340",25,3000,1,3,3,2000,2,40,20,1
"341",25,3000,1,0,0,2000,2,40,20,1
"342",25,3000,1,0,1,2000,2,40,20,0
"343",25,3000,1,0,0,2000,2,40,20,1
"344",25,3000,1,0,1,2000,2,40,20,0
"345",25,3000,1,0,0,2000,2,40,20,1
"346",25,3000,1,1,3,2000,2,40,20,2
"347",25,3000,1,1,1,2000,2,40,20,1
"348",25,3000,1,1,1,2000,2,40,20,1
"349",25,3000,1,1,1,2000,2,40,20,1
"350",25,3000,1,1,1,2000,2,40,20,1
"351",25,3000,1,2,2,2000,2,40,20,1
"352",25,3000,1,2,2,2000,2,40,20,1
"353",25,3000,1,2,3,2000,2,40,20,2
"354",25,3000,1,2,2,2000,2,40,20,1
"355",25,3000,1,2,2,2000,2,40,20,1
"356",25,3000,1,3,3,2000,2,40,20,1
"357",25,3000,1,3,3,2000,2,40,20,1
"358",25,3000,1,3,3,2000,2,40,20,1
"359",25,3000,1,3,3,2000,2,40,20,1
"360",25,3000,1,3,3,2000,2,40,20,1
"361",25,3000,1,0,0,2000,2,40,20,1
"362",25,3000,1,0,0,2000,2,40,20,1
"363",25,3000,1,0,2,2000,2,40,20,0
"364",25,3000,1,0,0,2000,2,40,20,1
"365",25,3000,1,0,0,2000,2,40,20,1
"366",25,3000,1,1,1,2000,2,40,20,1
"367",25,3000,1,1,1,2000,2,40,20,1
"368",25,3000,1,1,1,2000,2,40,20,1
"369",25,3000,1,1,1,2000,2,40,20,1
"370",25,3000,1,1,3,2000,2,40,20,2
"371",25,3000,1,2,2,2000,2,40,20,1
"372",25,3000,1,2,2,2000,2,40,20,1
"373",25,3000,1,2,2,2000,2,40,20,1
"374",25,3000,1,2,2,2000,2,40,20,1
"375",25,3000,1,2,2,2000,2,40,20,1
"376",25,3000,1,3,3,2000,2,40,20,1
"377",25,3000,1,3,3,2000,2,40,20,1
"378",25,3000,1,3,3,2000,2,40,20,1
"379",25,3000,1,3,3,2000,2,40,20,1
"380",25,3000,1,3,3,2000,2,40,20,1
"381",25,3000,1,0,0,2000,2,40,20,1
"382",25,3000,1,0,1,2000,2,40,20,0
"383",25,3000,1,0,2,2000,2,40,20,0
"384",25,3000,1,0,1,2000,2,40,20,0
"385",25,3000,1,0,0,2000,2,40,20,1
"386",25,3000,1,1,1,2000,2,40,20,1
"387",25,3000,1,1,2,2000,2,40,20,2
"388",25,3000,1,1,2,2000,2,40,20,2
"389",25,3000,1,1,1,2000,2,40,20,1
"390",25,3000,1,1,1,2000,2,40,20,1
"391",25,3000,1,2,2,2000,2,40,20,1
"392",25,3000,1,2,2,2000,2,40,20,1
"393",25,3000,1,2,3,2000,2,40,20,2
"394",25,3000,1,2,2,2000,2,40,20,1
"395",25,3000,1,2,2,2000,2,40,20,1
"396",25,3000,1,3,3,2000,2,40,20,1
"397",25,3000,1,3,3,2000,2,40,20,1
"398",25,3000,1,3,3,2000,2,40,20,1
"399",25,3000,1,3,3,2000,2,40,20,1
"400",25,3000,1,3,3,2000,2,40,20,1
"401",25,3000,10,0,0,2000,2,40,20,1
"402",25,3000,10,0,0,2000,2,40,20,1
"403",25,3000,10,0,1,2000,2,40,20,0
"404",25,3000,10,0,0,2000,2,40,20,1
"405",25,3000,10,0,0,2000,2,40,20,1
"406",25,3000,10,1,1,2000,2,40,20,1
"407",25,3000,10,1,1,2000,2,40,20,0
"408",25,3000,10,1,2,2000,2,40,20,2
"409",25,3000,10,1,2,2000,2,40,20,2
"410",25,3000,10,1,2,2000,2,40,20,2
"411",25,3000,10,2,3,2000,2,40,20,2
"412",25,3000,10,2,2,2000,2,40,20,1
"413",25,3000,10,2,2,2000,2,40,20,1
"414",25,3000,10,2,2,2000,2,40,20,1
"415",25,3000,10,2,2,2000,2,40,20,1
"416",25,3000,10,3,4,2000,2,40,20,2
"417",25,3000,10,3,3,2000,2,40,20,1
"418",25,3000,10,3,3,2000,2,40,20,1
"419",25,3000,10,3,3,2000,2,40,20,1
"420",25,3000,10,3,3,2000,2,40,20,1
"421",25,3000,10,0,1,2000,2,40,20,0
"422",25,3000,10,0,0,2000,2,40,20,1
"423",25,3000,10,0,1,2000,2,40,20,0
"424",25,3000,10,0,0,2000,2,40,20,1
"425",25,3000,10,0,2,2000,2,40,20,0
"426",25,3000,10,1,1,2000,2,40,20,1
"427",25,3000,10,1,1,2000,2,40,20,1
"428",25,3000,10,1,2,2000,2,40,20,2
"429",25,3000,10,1,2,2000,2,40,20,0
"430",25,3000,10,1,1,2000,2,40,20,1
"431",25,3000,10,2,2,2000,2,40,20,1
"432",25,3000,10,2,2,2000,2,40,20,1
"433",25,3000,10,2,2,2000,2,40,20,1
"434",25,3000,10,2,2,2000,2,40,20,1
"435",25,3000,10,2,2,2000,2,40,20,1
"436",25,3000,10,3,3,2000,2,40,20,1
"437",25,3000,10,3,3,2000,2,40,20,1
"438",25,3000,10,3,3,2000,2,40,20,1
"439",25,3000,10,3,3,2000,2,40,20,1
"440",25,3000,10,3,3,2000,2,40,20,1
"441",25,3000,10,0,0,2000,2,40,20,1
"442",25,3000,10,0,0,2000,2,40,20,1
"443",25,3000,10,0,0,2000,2,40,20,1
"444",25,3000,10,0,0,2000,2,40,20,1
"445",25,3000,10,0,0,2000,2,40,20,1
"446",25,3000,10,1,2,2000,2,40,20,2
"447",25,3000,10,1,1,2000,2,40,20,1
"448",25,3000,10,1,1,2000,2,40,20,1
"449",25,3000,10,1,1,2000,2,40,20,1
"450",25,3000,10,1,1,2000,2,40,20,1
"451",25,3000,10,2,2,2000,2,40,20,1
"452",25,3000,10,2,2,2000,2,40,20,1
"453",25,3000,10,2,2,2000,2,40,20,1
"454",25,3000,10,2,2,2000,2,40,20,1
"455",25,3000,10,2,2,2000,2,40,20,1
"456",25,3000,10,3,3,2000,2,40,20,1
"457",25,3000,10,3,3,2000,2,40,20,4
"458",25,3000,10,3,4,2000,2,40,20,2
"459",25,3000,10,3,3,2000,2,40,20,1
"460",25,3000,10,3,3,2000,2,40,20,1
"461",25,3000,10,0,2,2000,2,40,20,0
"462",25,3000,10,0,1,2000,2,40,20,0
"463",25,3000,10,0,1,2000,2,40,20,0
"464",25,3000,10,0,0,2000,2,40,20,1
"465",25,3000,10,0,0,2000,2,40,20,1
"466",25,3000,10,1,1,2000,2,40,20,1
"467",25,3000,10,1,1,2000,2,40,20,1
"468",25,3000,10,1,1,2000,2,40,20,1
"469",25,3000,10,1,2,2000,2,40,20,2
"470",25,3000,10,1,1,2000,2,40,20,1
"471",25,3000,10,2,3,2000,2,40,20,2
"472",25,3000,10,2,2,2000,2,40,20,1
"473",25,3000,10,2,2,2000,2,40,20,1
"474",25,3000,10,2,2,2000,2,40,20,1
"475",25,3000,10,2,2,2000,2,40,20,4
"476",25,3000,10,3,3,2000,2,40,20,1
"477",25,3000,10,3,3,2000,2,40,20,1
"478",25,3000,10,3,3,2000,2,40,20,1
"479",25,3000,10,3,3,2000,2,40,20,1
"480",25,3000,10,3,3,2000,2,40,20,1
"481",25,3000,10,0,2,2000,2,40,20,0
"482",25,3000,10,0,1,2000,2,40,20,0
"483",25,3000,10,0,0,2000,2,40,20,1
"484",25,3000,10,0,1,2000,2,40,20,0
"485",25,3000,10,0,2,2000,2,40,20,0
"486",25,3000,10,1,2,2000,2,40,20,0
"487",25,3000,10,1,1,2000,2,40,20,1
"488",25,3000,10,1,2,2000,2,40,20,2
"489",25,3000,10,1,2,2000,2,40,20,2
"490",25,3000,10,1,1,2000,2,40,20,1
"491",25,3000,10,2,2,2000,2,40,20,1
"492",25,3000,10,2,2,2000,2,40,20,4
"493",25,3000,10,2,2,2000,2,40,20,1
"494",25,3000,10,2,2,2000,2,40,20,1
"495",25,3000,10,2,2,2000,2,40,20,1
"496",25,3000,10,3,3,2000,2,40,20,1
"497",25,3000,10,3,3,2000,2,40,20,1
"498",25,3000,10,3,3,2000,2,40,20,1
"499",25,3000,10,3,3,2000,2,40,20,1
"500",25,3000,10,3,3,2000,2,40,20,1
"501",25,3000,10,0,1,2000,2,40,20,0
"502",25,3000,10,0,0,2000,2,40,20,1
"503",25,3000,10,0,0,2000,2,40,20,1
"504",25,3000,10,0,0,2000,2,40,20,1
"505",25,3000,10,0,0,2000,2,40,20,1
"506",25,3000,10,1,1,2000,2,40,20,1
"507",25,3000,10,1,1,2000,2,40,20,1
"508",25,3000,10,1,1,2000,2,40,20,1
"509",25,3000,10,1,1,2000,2,40,20,1
"510",25,3000,10,1,3,2000,2,40,20,2
"511",25,3000,10,2,2,2000,2,40,20,1
"512",25,3000,10,2,3,2000,2,40,20,2
"513",25,3000,10,2,2,2000,2,40,20,1
"514",25,3000,10,2,2,2000,2,40,20,1
"515",25,3000,10,2,2,2000,2,40,20,4
"516",25,3000,10,3,3,2000,2,40,20,1
"517",25,3000,10,3,3,2000,2,40,20,1
"518",25,3000,10,3,3,2000,2,40,20,1
"519",25,3000,10,3,3,2000,2,40,20,1
"520",25,3000,10,3,3,2000,2,40,20,1
"521",25,3000,10,0,0,2000,2,40,20,1
"522",25,3000,10,0,0,2000,2,40,20,1
"523",25,3000,10,0,0,2000,2,40,20,1
"524",25,3000,10,0,0,2000,2,40,20,1
"525",25,3000,10,0,1,2000,2,40,20,0
"526",25,3000,10,1,1,2000,2,40,20,1
"527",25,3000,10,1,1,2000,2,40,20,1
"528",25,3000,10,1,2,2000,2,40,20,2
"529",25,3000,10,1,3,2000,2,40,20,2
"530",25,3000,10,1,1,2000,2,40,20,1
"531",25,3000,10,2,2,2000,2,40,20,1
"532",25,3000,10,2,2,2000,2,40,20,1
"533",25,3000,10,2,2,2000,2,40,20,1
"534",25,3000,10,2,2,2000,2,40,20,1
"535",25,3000,10,2,2,2000,2,40,20,1
"536",25,3000,10,3,3,2000,2,40,20,1
"537",25,3000,10,3,3,2000,2,40,20,1
"538",25,3000,10,3,3,2000,2,40,20,1
"539",25,3000,10,3,3,2000,2,40,20,1
"540",25,3000,10,3,3,2000,2,40,20,1
"541",25,3000,10,0,0,2000,2,40,20,1
"542",25,3000,10,0,0,2000,2,40,20,1
"543",25,3000,10,0,0,2000,2,40,20,1
"544",25,3000,10,0,0,2000,2,40,20,1
"545",25,3000,10,0,2,2000,2,40,20,0
"546",25,3000,10,1,1,2000,2,40,20,1
"547",25,3000,10,1,2,2000,2,40,20,0
"548",25,3000,10,1,1,2000,2,40,20,1
"549",25,3000,10,1,2,2000,2,40,20,2
"550",25,3000,10,1,1,2000,2,40,20,1
"551",25,3000,10,2,2,2000,2,40,20,1
"552",25,3000,10,2,2,2000,2,40,20,1
"553",25,3000,10,2,3,2000,2,40,20,2
"554",25,3000,10,2,2,2000,2,40,20,1
"555",25,3000,10,2,2,2000,2,40,20,1
"556",25,3000,10,3,3,2000,2,40,20,1
